month,conflict_phase,hotel_chain,chain_hq_country,chain_tier,country,risk_level,total_rooms,occupancy_rate_pct,adr_usd,revpar_usd,total_revenue_usd,expected_revenue_usd,revenue_loss_usd,revenue_loss_pct,booking_cancellations,avg_length_of_stay_nights
2024-06,Pre-Tension,Best Western,USA,Mid-Scale,Oman,Medium,346,81.2,286.38,232.54,2413787.0,2073916.0,0.0,0.0,710,2.01
2024-07,Pre-Tension,Best Western,USA,Mid-Scale,Oman,Medium,346,79.32,265.63,210.7,2187107.0,2073916.0,0.0,0.0,690,3.2
2024-08,Pre-Tension,Best Western,USA,Mid-Scale,Oman,Medium,346,80.8,284.98,230.26,2390083.0,2073916.0,0.0,0.0,1165,4.88
2024-09,Pre-Tension,Best Western,USA,Mid-Scale,Oman,Medium,346,82.24,289.8,238.33,2473893.0,2073916.0,0.0,0.0,612,1.53
2024-10,Pre-Tension,Best Western,USA,Mid-Scale,Oman,Medium,346,82.09,289.9,237.99,2470311.0,2073916.0,0.0,0.0,880,3.36
2024-11,Pre-Tension,Best Western,USA,Mid-Scale,Oman,Medium,346,76.39,262.76,200.72,2083482.0,2073916.0,0.0,0.0,1152,4.2
2024-12,Pre-Tension,Best Western,USA,Mid-Scale,Oman,Medium,346,80.95,266.94,216.1,2243125.0,2073916.0,0.0,0.0,828,1.64
2025-01,Escalation,Best Western,USA,Mid-Scale,Oman,Medium,346,71.41,271.7,194.03,2014023.0,2073916.0,59894.0,2.89,1039,2.08
2025-02,Escalation,Best Western,USA,Mid-Scale,Oman,Medium,346,73.31,292.41,214.36,2225010.0,2073916.0,0.0,0.0,1832,5.23
2025-03,Escalation,Best Western,USA,Mid-Scale,Oman,Medium,346,69.5,275.72,191.61,1988900.0,2073916.0,85016.0,4.1,1866,4.75
2025-04,Escalation,Best Western,USA,Mid-Scale,Oman,Medium,346,68.83,259.13,178.36,1851380.0,2073916.0,222537.0,10.73,1489,2.24
2025-05,Escalation,Best Western,USA,Mid-Scale,Oman,Medium,346,71.29,294.92,210.25,2182379.0,2073916.0,0.0,0.0,1840,3.78
2025-06,Active Conflict,Best Western,USA,Mid-Scale,Oman,Medium,346,51.64,245.47,126.75,1315654.0,2073916.0,758263.0,36.56,2657,1.42
2025-07,Active Conflict,Best Western,USA,Mid-Scale,Oman,Medium,346,53.99,245.3,132.43,1374601.0,2073916.0,699315.0,33.72,2194,1.34
2025-08,Active Conflict,Best Western,USA,Mid-Scale,Oman,Medium,346,46.42,257.66,119.61,1241597.0,2073916.0,832319.0,40.13,2697,2.8
2025-09,Active Conflict,Best Western,USA,Mid-Scale,Oman,Medium,346,46.7,275.83,128.81,1337079.0,2073916.0,736837.0,35.53,3271,2.36
2025-10,Active Conflict,Best Western,USA,Mid-Scale,Oman,Medium,346,52.52,272.93,143.33,1487759.0,2073916.0,586157.0,28.26,2154,1.67
2025-11,Active Conflict,Best Western,USA,Mid-Scale,Oman,Medium,346,56.58,252.01,142.6,1480140.0,2073916.0,593776.0,28.63,2055,1.87
2025-12,Active Conflict,Best Western,USA,Mid-Scale,Oman,Medium,346,44.41,247.32,109.82,1139957.0,2073916.0,933959.0,45.03,3457,2.17
2026-01,Peak Crisis,Best Western,USA,Mid-Scale,Oman,Medium,346,32.72,274.4,89.78,931938.0,2073916.0,1141978.0,55.06,3838,2.26
2026-02,Peak Crisis,Best Western,USA,Mid-Scale,Oman,Medium,346,29.12,296.24,86.26,895396.0,2073916.0,1178520.0,56.83,3311,2.19
2026-03,Peak Crisis,Best Western,USA,Mid-Scale,Oman,Medium,346,31.31,248.8,77.91,808709.0,2073916.0,1265207.0,61.01,2964,2.98
2026-04,Post-Ceasefire,Best Western,USA,Mid-Scale,Oman,Medium,346,44.77,254.58,113.99,1183165.0,2073916.0,890751.0,42.95,3784,2.62
2026-05,Post-Ceasefire,Best Western,USA,Mid-Scale,Oman,Medium,346,49.19,277.16,136.33,1415068.0,2073916.0,658848.0,31.77,2642,3.63
2026-06,Post-Ceasefire,Best Western,USA,Mid-Scale,Oman,Medium,346,53.76,251.3,135.1,1402374.0,2073916.0,671542.0,32.38,3116,3.1
2024-01,Pre-Tension,Best Western,USA,Mid-Scale,Egypt,Low,1549,94.28,434.33,409.48,19028603.0,16078441.0,0.0,0.0,1455,2.05
2024-02,Pre-Tension,Best Western,USA,Mid-Scale,Egypt,Low,1549,92.2,407.99,376.17,17480847.0,16078441.0,0.0,0.0,1449,3.78
2024-03,Pre-Tension,Best Western,USA,Mid-Scale,Egypt,Low,1549,91.13,435.82,397.17,18456296.0,16078441.0,0.0,0.0,2146,4.95
2024-04,Pre-Tension,Best Western,USA,Mid-Scale,Egypt,Low,1549,93.87,459.75,431.56,20054623.0,16078441.0,0.0,0.0,1905,2.79
2024-05,Pre-Tension,Best Western,USA,Mid-Scale,Egypt,Low,1549,89.84,431.52,387.66,18014574.0,16078441.0,0.0,0.0,3286,4.69
2024-06,Pre-Tension,Best Western,USA,Mid-Scale,Egypt,Low,1549,94.75,458.32,434.27,20180713.0,16078441.0,0.0,0.0,886,3.35
2024-07,Pre-Tension,Best Western,USA,Mid-Scale,Egypt,Low,1549,94.68,464.69,439.97,20445229.0,16078441.0,0.0,0.0,1594,1.78
2024-08,Pre-Tension,Best Western,USA,Mid-Scale,Egypt,Low,1549,90.73,435.23,394.9,18350919.0,16078441.0,0.0,0.0,2211,1.59
2024-09,Pre-Tension,Best Western,USA,Mid-Scale,Egypt,Low,1549,91.19,445.52,406.29,18880149.0,16078441.0,0.0,0.0,1822,4.37
2024-10,Pre-Tension,Best Western,USA,Mid-Scale,Egypt,Low,1549,91.42,402.71,368.14,17107635.0,16078441.0,0.0,0.0,2513,4.51
2024-11,Pre-Tension,Best Western,USA,Mid-Scale,Egypt,Low,1549,88.52,447.78,396.4,18420644.0,16078441.0,0.0,0.0,2047,1.89
2024-12,Pre-Tension,Best Western,USA,Mid-Scale,Egypt,Low,1549,92.36,402.5,371.75,17275204.0,16078441.0,0.0,0.0,1484,3.28
2025-01,Escalation,Best Western,USA,Mid-Scale,Egypt,Low,1549,81.83,393.03,321.62,14945884.0,16078441.0,1132557.0,7.04,3506,2.38
2025-02,Escalation,Best Western,USA,Mid-Scale,Egypt,Low,1549,77.26,434.11,335.41,15586507.0,16078441.0,491934.0,3.06,5178,3.26
2025-03,Escalation,Best Western,USA,Mid-Scale,Egypt,Low,1549,82.43,413.0,340.44,15820393.0,16078441.0,258048.0,1.6,4528,1.61
2025-04,Escalation,Best Western,USA,Mid-Scale,Egypt,Low,1549,76.45,443.55,339.1,15758111.0,16078441.0,320330.0,1.99,7642,3.12
2025-05,Escalation,Best Western,USA,Mid-Scale,Egypt,Low,1549,74.65,407.09,303.91,14122724.0,16078441.0,1955717.0,12.16,5297,4.96
2025-06,Active Conflict,Best Western,USA,Mid-Scale,Egypt,Low,1549,59.24,381.71,226.11,10507342.0,16078441.0,5571100.0,34.65,12858,1.72
2025-07,Active Conflict,Best Western,USA,Mid-Scale,Egypt,Low,1549,54.77,435.47,238.51,11083433.0,16078441.0,4995009.0,31.07,9302,2.0
2025-08,Active Conflict,Best Western,USA,Mid-Scale,Egypt,Low,1549,64.93,424.83,275.83,12817926.0,16078441.0,3260515.0,20.28,6378,1.39
2025-09,Active Conflict,Best Western,USA,Mid-Scale,Egypt,Low,1549,51.52,427.3,220.16,10230763.0,16078441.0,5847678.0,36.37,11576,2.68
2025-10,Active Conflict,Best Western,USA,Mid-Scale,Egypt,Low,1549,50.75,402.16,204.09,9484150.0,16078441.0,6594291.0,41.01,13635,2.56
2025-11,Active Conflict,Best Western,USA,Mid-Scale,Egypt,Low,1549,62.21,432.02,268.75,12488966.0,16078441.0,3589475.0,22.32,9145,1.12
2025-12,Active Conflict,Best Western,USA,Mid-Scale,Egypt,Low,1549,50.89,385.66,196.25,9119824.0,16078441.0,6958618.0,43.28,8924,2.31
2026-01,Peak Crisis,Best Western,USA,Mid-Scale,Egypt,Low,1549,44.79,434.11,194.46,9036475.0,16078441.0,7041967.0,43.8,9711,1.18
2026-02,Peak Crisis,Best Western,USA,Mid-Scale,Egypt,Low,1549,31.99,428.65,137.12,6372081.0,16078441.0,9706360.0,60.37,16835,2.97
2026-03,Peak Crisis,Best Western,USA,Mid-Scale,Egypt,Low,1549,31.53,432.47,136.37,6336998.0,16078441.0,9741443.0,60.59,15351,0.9
2026-04,Post-Ceasefire,Best Western,USA,Mid-Scale,Egypt,Low,1549,54.39,423.99,230.61,10716270.0,16078441.0,5362172.0,33.35,14424,2.7
2026-05,Post-Ceasefire,Best Western,USA,Mid-Scale,Egypt,Low,1549,50.8,417.72,212.2,9860943.0,16078441.0,6217498.0,38.67,15796,5.28
2026-06,Post-Ceasefire,Best Western,USA,Mid-Scale,Egypt,Low,1549,48.16,386.06,185.94,8640776.0,16078441.0,7437666.0,46.26,11388,2.72
2024-01,Pre-Tension,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,72.73,399.82,290.79,10930664.0,11497601.0,566938.0,4.93,6218,3.39
2024-02,Pre-Tension,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,71.95,390.38,280.9,10558938.0,11497601.0,938663.0,8.16,4833,2.19
2024-03,Pre-Tension,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,69.0,423.94,292.5,10995040.0,11497601.0,502562.0,4.37,5439,4.41
2024-04,Pre-Tension,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,69.39,399.89,277.5,10431175.0,11497601.0,1066426.0,9.28,6795,4.82
2024-05,Pre-Tension,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,69.88,452.63,316.29,11889428.0,11497601.0,0.0,0.0,3647,3.14
2024-06,Pre-Tension,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,71.74,391.24,280.66,10549959.0,11497601.0,947643.0,8.24,6000,2.52
2024-07,Pre-Tension,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,72.78,435.9,317.27,11926235.0,11497601.0,0.0,0.0,6332,3.97
2024-08,Pre-Tension,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,70.58,452.75,319.55,12011986.0,11497601.0,0.0,0.0,5940,5.31
2024-09,Pre-Tension,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,73.43,395.2,290.18,10907933.0,11497601.0,589668.0,5.13,6940,3.84
2024-10,Pre-Tension,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,68.44,398.06,272.44,10241046.0,11497601.0,1256555.0,10.93,5797,5.02
2024-11,Pre-Tension,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,68.52,423.49,290.19,10908269.0,11497601.0,589332.0,5.13,6266,3.75
2024-12,Pre-Tension,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,70.57,442.42,312.21,11736131.0,11497601.0,0.0,0.0,6370,2.06
2025-01,Escalation,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,65.34,404.47,264.29,9934680.0,11497601.0,1562921.0,13.59,7934,4.49
2025-02,Escalation,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,59.56,455.24,271.12,10191435.0,11497601.0,1306166.0,11.36,6136,3.91
2025-03,Escalation,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,57.65,440.82,254.13,9552677.0,11497601.0,1944924.0,16.92,10071,1.74
2025-04,Escalation,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,60.11,447.06,268.71,10100630.0,11497601.0,1396971.0,12.15,6460,3.66
2025-05,Escalation,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,59.69,420.87,251.2,9442684.0,11497601.0,2054917.0,17.87,5227,2.13
2025-06,Active Conflict,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,46.68,390.3,182.18,6848207.0,11497601.0,4649394.0,40.44,6599,2.54
2025-07,Active Conflict,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,51.11,401.91,205.4,7721130.0,11497601.0,3776471.0,32.85,6849,2.28
2025-08,Active Conflict,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,49.0,407.82,199.84,7511984.0,11497601.0,3985617.0,34.66,8003,2.4
2025-09,Active Conflict,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,43.15,423.04,182.52,6860943.0,11497601.0,4636658.0,40.33,12975,2.18
2025-10,Active Conflict,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,50.15,433.9,217.62,8180326.0,11497601.0,3317275.0,28.85,9944,1.35
2025-11,Active Conflict,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,40.03,377.7,151.21,5684019.0,11497601.0,5813582.0,50.56,7910,1.74
2025-12,Active Conflict,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,51.66,388.0,200.43,7534069.0,11497601.0,3963532.0,34.47,12655,1.46
2026-01,Peak Crisis,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,36.47,384.66,140.29,5273326.0,11497601.0,6224275.0,54.14,16220,0.96
2026-02,Peak Crisis,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,21.93,390.94,85.73,3222475.0,11497601.0,8275126.0,71.97,17854,2.32
2026-03,Peak Crisis,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,31.22,387.97,121.11,4552406.0,11497601.0,6945195.0,60.41,9924,3.16
2026-04,Post-Ceasefire,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,38.06,381.97,145.38,5464871.0,11497601.0,6032730.0,52.47,11705,3.41
2026-05,Post-Ceasefire,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,41.01,454.42,186.34,7004432.0,11497601.0,4493169.0,39.08,7540,2.94
2026-06,Post-Ceasefire,Best Western,USA,Mid-Scale,Lebanon,Very High,1253,38.33,432.76,165.87,6234993.0,11497601.0,5262608.0,45.77,12986,4.74
2024-01,Pre-Tension,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,58.03,496.83,288.32,14219964.0,16522565.0,2302602.0,13.94,7499,4.28
2024-02,Pre-Tension,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,58.55,522.99,306.24,15103628.0,16522565.0,1418937.0,8.59,9524,2.13
2024-03,Pre-Tension,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,55.87,502.59,280.82,13849960.0,16522565.0,2672605.0,16.18,14181,1.94
2024-04,Pre-Tension,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,55.83,511.56,285.6,14085665.0,16522565.0,2436900.0,14.75,9333,4.63
2024-05,Pre-Tension,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,56.6,488.08,276.24,13624322.0,16522565.0,2898244.0,17.54,9650,3.89
2024-06,Pre-Tension,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,57.48,589.18,338.64,16701892.0,16522565.0,0.0,0.0,7234,3.4
2024-07,Pre-Tension,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,59.56,551.46,328.44,16198874.0,16522565.0,323691.0,1.96,8468,3.38
2024-08,Pre-Tension,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,59.19,559.99,331.48,16348448.0,16522565.0,174117.0,1.05,9884,4.49
2024-09,Pre-Tension,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,58.96,507.3,299.12,14752466.0,16522565.0,1770099.0,10.71,6737,1.88
2024-10,Pre-Tension,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,56.93,553.88,315.3,15550569.0,16522565.0,971996.0,5.88,9165,5.4
2024-11,Pre-Tension,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,58.13,497.23,289.03,14254909.0,16522565.0,2267657.0,13.72,9681,4.14
2024-12,Pre-Tension,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,57.72,488.25,281.83,13899979.0,16522565.0,2622586.0,15.87,7905,2.23
2025-01,Escalation,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,45.73,544.51,248.98,12279893.0,16522565.0,4242672.0,25.68,13210,2.88
2025-02,Escalation,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,52.4,549.79,288.07,14207554.0,16522565.0,2315011.0,14.01,12169,1.97
2025-03,Escalation,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,51.98,510.5,265.37,13088135.0,16522565.0,3434431.0,20.79,14748,3.45
2025-04,Escalation,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,51.09,489.87,250.25,12342568.0,16522565.0,4179997.0,25.3,10763,4.07
2025-05,Escalation,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,46.51,542.18,252.18,12437389.0,16522565.0,4085176.0,24.72,11034,4.99
2025-06,Active Conflict,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,42.42,537.27,227.9,11240083.0,16522565.0,5282482.0,31.97,13035,3.16
2025-07,Active Conflict,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,40.78,561.82,229.11,11299515.0,16522565.0,5223050.0,31.61,12897,2.34
2025-08,Active Conflict,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,37.2,507.83,188.92,9317431.0,16522565.0,7205134.0,43.61,21026,2.17
2025-09,Active Conflict,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,33.12,573.61,189.97,9369506.0,16522565.0,7153060.0,43.29,19806,1.26
2025-10,Active Conflict,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,40.99,584.96,239.75,11824688.0,16522565.0,4697877.0,28.43,12183,3.06
2025-11,Active Conflict,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,36.55,483.13,176.6,8709879.0,16522565.0,7812687.0,47.28,12533,2.23
2025-12,Active Conflict,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,38.2,527.15,201.38,9931974.0,16522565.0,6590591.0,39.89,10896,2.87
2026-01,Peak Crisis,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,20.48,552.45,113.15,5580466.0,16522565.0,10942099.0,66.23,17899,1.36
2026-02,Peak Crisis,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,20.96,496.35,104.04,5131065.0,16522565.0,11391500.0,68.95,23228,3.17
2026-03,Peak Crisis,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,27.84,495.68,137.99,6805528.0,16522565.0,9717038.0,58.81,15106,1.15
2026-04,Post-Ceasefire,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,29.82,562.84,167.82,8276721.0,16522565.0,8245845.0,49.91,16675,1.78
2026-05,Post-Ceasefire,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,39.62,524.05,207.63,10240089.0,16522565.0,6282476.0,38.02,19548,1.95
2026-06,Post-Ceasefire,Best Western,USA,Mid-Scale,Iraq,Extreme,1644,37.42,564.51,211.25,10418881.0,16522565.0,6103685.0,36.94,12032,1.91
2024-01,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,78.01,366.03,285.54,7640935.0,8349780.0,708845.0,8.49,2013,4.58
2024-02,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,81.8,415.06,339.52,9085485.0,8349780.0,0.0,0.0,1950,2.93
2024-03,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,76.57,396.33,303.46,8120526.0,8349780.0,229254.0,2.75,2547,5.49
2024-04,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,81.7,431.4,352.45,9431466.0,8349780.0,0.0,0.0,2777,1.67
2024-05,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,77.17,439.14,338.87,9068061.0,8349780.0,0.0,0.0,2416,3.82
2024-06,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,80.96,413.46,334.74,8957670.0,8349780.0,0.0,0.0,2425,3.34
2024-07,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,81.93,396.17,324.59,8686050.0,8349780.0,0.0,0.0,3206,2.36
2024-08,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,77.63,363.76,282.37,7556332.0,8349780.0,793448.0,9.5,2889,5.06
2024-09,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,78.75,424.44,334.24,8944158.0,8349780.0,0.0,0.0,2444,4.3
2024-10,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,80.49,413.56,332.88,8907748.0,8349780.0,0.0,0.0,3113,4.51
2024-11,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,81.41,404.72,329.49,8817187.0,8349780.0,0.0,0.0,3094,5.36
2024-12,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,78.48,411.43,322.9,8640872.0,8349780.0,0.0,0.0,3200,4.53
2025-01,Escalation,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,73.21,390.52,285.88,7650178.0,8349780.0,699602.0,8.38,2607,2.17
2025-02,Escalation,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,65.33,385.28,251.69,6735110.0,8349780.0,1614670.0,19.34,4861,2.21
2025-03,Escalation,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,63.98,414.76,265.36,7100992.0,8349780.0,1248788.0,14.96,6177,2.08
2025-04,Escalation,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,67.27,420.63,282.94,7571445.0,8349780.0,778335.0,9.32,5698,4.69
2025-05,Escalation,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,74.56,381.24,284.26,7606815.0,8349780.0,742965.0,8.9,2464,5.47
2025-06,Active Conflict,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,54.33,396.86,215.61,5769770.0,8349780.0,2580010.0,30.9,7633,1.25
2025-07,Active Conflict,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,56.89,406.17,231.08,6183665.0,8349780.0,2166115.0,25.94,8067,1.36
2025-08,Active Conflict,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,49.67,392.58,195.0,5218075.0,8349780.0,3131705.0,37.51,5449,2.81
2025-09,Active Conflict,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,50.17,380.34,190.82,5106234.0,8349780.0,3243546.0,38.85,6882,1.08
2025-10,Active Conflict,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,56.42,407.99,230.18,6159551.0,8349780.0,2190229.0,26.23,3949,3.1
2025-11,Active Conflict,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,51.81,379.78,196.77,5265570.0,8349780.0,3084210.0,36.94,5665,2.59
2025-12,Active Conflict,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,46.9,398.45,186.88,5000798.0,8349780.0,3348982.0,40.11,6751,2.32
2026-01,Peak Crisis,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,32.5,433.45,140.85,3769215.0,8349780.0,4580565.0,54.86,8863,2.6
2026-02,Peak Crisis,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,29.1,433.5,126.14,3375503.0,8349780.0,4974277.0,59.57,5901,2.33
2026-03,Peak Crisis,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,31.47,386.37,121.58,3253421.0,8349780.0,5096359.0,61.04,10616,1.63
2026-04,Post-Ceasefire,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,51.51,440.22,226.76,6068088.0,8349780.0,2281692.0,27.33,6938,4.95
2026-05,Post-Ceasefire,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,51.64,367.19,189.62,5074282.0,8349780.0,3275498.0,39.23,4211,3.15
2026-06,Post-Ceasefire,Radisson Hotel Group,Belgium,Upper-Upscale,UAE,High,892,55.03,428.62,235.88,6312045.0,8349780.0,2037735.0,24.4,3751,5.22
2024-01,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,72.83,199.31,145.15,4249988.0,4442768.0,192780.0,4.34,3479,1.88
2024-02,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,71.57,210.6,150.73,4413491.0,4442768.0,29276.0,0.66,3251,5.44
2024-03,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,73.17,219.4,160.53,4700206.0,4442768.0,0.0,0.0,5443,1.74
2024-04,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,71.68,209.89,150.44,4404818.0,4442768.0,37950.0,0.85,2579,5.12
2024-05,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,72.77,201.17,146.38,4286047.0,4442768.0,156721.0,3.53,3088,2.88
2024-06,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,74.54,223.71,166.74,4882259.0,4442768.0,0.0,0.0,4860,2.21
2024-07,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,70.39,234.52,165.08,4833442.0,4442768.0,0.0,0.0,5863,4.73
2024-08,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,71.32,232.04,165.49,4845693.0,4442768.0,0.0,0.0,4190,3.91
2024-09,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,75.25,210.06,158.08,4628682.0,4442768.0,0.0,0.0,3471,1.97
2024-10,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,72.72,201.45,146.48,4289035.0,4442768.0,153733.0,3.46,3688,2.93
2024-11,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,74.79,229.41,171.58,5023841.0,4442768.0,0.0,0.0,2505,3.58
2024-12,Pre-Tension,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,73.34,210.29,154.23,4515856.0,4442768.0,0.0,0.0,4047,2.3
2025-01,Escalation,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,62.17,212.05,131.82,3859767.0,4442768.0,583000.0,13.12,3688,1.6
2025-02,Escalation,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,63.38,226.47,143.55,4203063.0,4442768.0,239705.0,5.4,6522,4.3
2025-03,Escalation,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,57.8,232.04,134.11,3926744.0,4442768.0,516024.0,11.61,6390,4.06
2025-04,Escalation,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,63.09,234.78,148.14,4337394.0,4442768.0,105374.0,2.37,3468,4.8
2025-05,Escalation,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,65.29,223.4,145.86,4270697.0,4442768.0,172071.0,3.87,6750,1.89
2025-06,Active Conflict,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,49.64,202.24,100.39,2939532.0,4442768.0,1503236.0,33.84,8200,0.94
2025-07,Active Conflict,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,49.31,203.68,100.44,2940863.0,4442768.0,1501904.0,33.81,9282,2.9
2025-08,Active Conflict,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,51.28,195.28,100.14,2931955.0,4442768.0,1510813.0,34.01,5088,1.49
2025-09,Active Conflict,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,45.49,220.26,100.2,2933747.0,4442768.0,1509021.0,33.97,6096,3.01
2025-10,Active Conflict,Radisson Hotel Group,Belgium,Upper-Upscale,Saudi Arabia,High,976,49.32,205.3,101.26,2965020.0,4442768.0,1477748.0,33.26,9799,2.86
